ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Ілля Олениш,True,192,150,189,178.5
Ілля Іриниш,True,194,158,178,178.4
Марта Романіш,True,155,195,193,178.4
Петро Неборачко,False,170,182,186,178.39999999999998
Ірина Вікторіш,True,192,156,182,178.20000000000002
Ніна Людмилиш,True,173,197,166,178.10000000000002
Ілля Андріїш,True,191,199,140,178.1
Петро Людмилиш,False,197,197,134,178.1
Андрій Людмилиш,False,184,148,200,178.0
Анатолій Іванниш,False,195,178,155,177.9
Максим Ілляш,True,165,182,191,177.89999999999998
Віктор Олексіїш,True,194,157,177,177.8
Михайло Наталіїш,False,193,136,199,177.7
Людмила Людмилиш,False,162,177,198,177.3
Володимир Ілляш,False,186,186,157,177.29999999999998
Дмитро Богданіш,True,151,199,190,177.1
Андрій Володимириш,False,160,181,195,176.8
Ганна Богданіш,False,195,166,163,176.7
Ольга Людмилиш,False,183,175,170,176.7
Володимир Анниш,False,179,167,183,176.60000000000002
Олексій Софіїш,True,194,138,192,176.6
Тарас Артеміш,True,187,154,185,176.5
Вікторія Дмитришенко,False,184,197,146,176.5
Дмитро Дмитришенко,False,180,162,186,176.39999999999998
Олег Олексіїш,True,166,171,195,176.2
Марія Сергіїш,True,198,187,136,176.10000000000002
Володимир Володимириш,False,189,174,161,176.10000000000002
Олександр Романіш,False,165,177,190,176.1
Ольга Тетяниш,True,156,190,189,176.1
Марія Олексіїш,False,197,141,183,176.0
Володимир Ніниш,True,169,198,163,175.9
Артем Іриниш,False,198,167,155,175.8
Іванна Артеміш,True,185,176,163,175.7
Анастасія Іваниш,False,142,199,197,175.6
Юлія Вікторіш,True,162,184,185,175.5
Анастасія Богданіш,True,164,174,192,175.4
Оксана Тетяниш,False,176,195,155,175.4
Вікторія Вікторіїш,False,142,198,197,175.3
Ілля Іванниш,True,187,193,142,175.29999999999998
Олексій Тетяниш,True,185,182,155,175.1
Сергій Анниш,True,197,149,172,175.1
Марія Оксаниш,True,184,190,148,175.00000000000003
Петро Михайлиш,True,190,180,150,175.0
Ігор Дмитришенко,True,162,172,195,174.9
Іванна Іриниш,False,189,164,167,174.9
Ярослав Ярославіш,True,180,154,189,174.89999999999998
Оксана Товтиш,True,164,196,168,174.8
Оксана Ярославиш,False,190,186,143,174.70000000000002
Андрій Вікторіїш,True,192,186,140,174.60000000000002
Оксана Максиміш,True,198,191,127,174.6
Володимир Катериниш,True,177,174,172,174.6
Віктор Людмилиш,False,200,195,120,174.5
Юлія Олександріш,True,167,193,166,174.5
Ярослав Алібіба,True,196,196,124,174.39999999999998
Олександр Артеміш,True,189,198,131,174.3
Ольга Катериниш,True,198,191,126,174.3
Максим Ніниш,False,194,168,154,174.2
Катерина Тетяниш,False,199,142,173,174.10000000000002
Ганна Вікторіїш,False,172,181,170,174.1
Ярослав Наталіїш,False,187,182,149,174.1
Софія Романіш,False,190,140,187,174.1
Ольга Ковтун,True,164,166,195,173.9
Богдан Тетяниш,False,189,152,175,173.70000000000002
Тетяна Богданіш,True,153,177,198,173.70000000000002
Олександр Катериниш,False,191,161,163,173.6
Ярослав Сергіїш,True,196,188,129,173.5
Марія Дмитріш,True,200,135,176,173.3
Олена Алібіба,True,179,177,162,173.3
Олександр Оксаниш,True,169,194,158,173.20000000000002
Дмитро Ковтун,False,169,175,177,173.20000000000002
Тарас Ярославиш,False,196,134,182,173.2
Людмила Катериниш,False,195,137,180,173.1
Марія Вікторіїш,True,177,180,161,173.1
Павло Ілляш,False,165,180,177,173.1
Лідія Ілляш,False,179,166,172,173.0
Ігор Іриниш,True,199,137,174,172.9
Лідія Іваниш,False,192,170,150,172.8
Артем Неборачко,False,200,122,187,172.7
Ольга Анниш,True,182,184,149,172.7
Лідія Анниш,False,170,164,185,172.7
Анна Петріш,True,198,197,114,172.5
Віктор Оксаниш,False,147,181,198,172.5
Анна Загвойко,True,150,179,196,172.5
Наталія Ковтун,False,185,161,167,172.4
Михайло Ілляш,True,176,191,149,172.4
Тетяна Іриниш,True,194,161,155,172.4
Лідія Вікторіїш,False,178,140,197,172.3
Михайло Іваниш,False,148,183,194,172.29999999999998
Юлія Володимириш,False,192,172,146,172.2
Юлія Максиміш,True,159,183,179,172.2
Марта Тетяниш,True,165,178,176,172.2
Володимир Іриниш,False,170,156,191,172.1
Михайло Ковтун,False,199,184,124,172.0
Оксана Ніниш,False,162,180,177,171.9
Людмила Ігоріш,False,194,122,192,171.8
Ілля Максиміш,True,190,178,141,171.7
Катерина Володимириш,False,195,180,132,171.6
Марта Анатоліїш,False,164,185,168,171.5
Віктор Вікторіїш,True,200,127,178,171.5
Анатолій Ніниш,False,157,179,183,171.4
Іванна Дмитріш,False,187,148,174,171.39999999999998
Софія Маріїш,True,187,197,125,171.39999999999998
Іванна Олександріш,False,198,195,112,171.29999999999998
Олена Катериниш,True,185,196,128,171.20000000000002
Роман Ігоріш,False,188,154,166,171.2
Дмитро Ярославиш,False,182,189,139,171.2
Дмитро Вікторіїш,False,181,136,193,171.1
Олексій Наталіїш,True,177,163,171,171.0
Наталія Людмилиш,True,174,145,193,171.0
Олексій Олениш,False,185,186,137,170.9
Максим Оксаниш,False,156,170,191,170.7
Михайло Катериниш,True,164,160,190,170.60000000000002
Ганна Загвойко,True,152,182,184,170.6
Володимир Ярославиш,False,191,135,179,170.6
Ярослав Іванниш,True,182,144,182,170.6
Андрій Артеміш,True,170,162,180,170.6
Анна Ковтун,True,182,181,145,170.6
Тарас Вікторіїш,True,166,161,186,170.5
Андрій Маріїш,True,142,199,180,170.5
Ганна Ігоріш,False,195,169,139,170.39999999999998
Андрій Богданіш,False,188,122,195,170.3
Марія Ігоріш,True,181,178,148,170.20000000000002
Вікторія Ілляш,False,154,194,168,170.2
Оксана Оксаниш,True,192,176,135,170.10000000000002
Анатолій Романіш,True,174,142,193,170.10000000000002
Ірина Загвойко,True,168,181,162,170.1
Андрій Тарасіш,False,188,134,182,170.0
Володимир Сергіїш,True,190,196,117,169.9
Олег Сергіїш,False,187,158,159,169.89999999999998
Олег Романіш,False,171,157,181,169.8
Анна Олениш,False,150,189,177,169.79999999999998
Юлія Наталіїш,False,177,136,194,169.79999999999998
Вікторія Оксаниш,True,163,154,194,169.6
Тетяна Олександріш,False,172,166,170,169.6
Олег Максиміш,True,175,173,159,169.6
Ярослав Володимириш,False,174,183,150,169.5
Роман Іриниш,False,140,196,182,169.4
Артем Олексіїш,False,182,188,134,169.39999999999998
Марта Ігоріш,False,151,170,193,169.3
Вікторія Сергіїш,False,190,177,134,169.29999999999998
Анастасія Іванниш,True,197,130,171,169.10000000000002
Вікторія Ігоріш,False,140,195,182,169.1
Михайло Анатоліїш,True,187,157,157,169.0
Віктор Ганниш,False,193,153,152,168.7
Марія Іриниш,True,181,136,185,168.7
Катерина Дмитришенко,True,169,196,141,168.7
Роман Богданіш,True,154,175,182,168.7
Марія Ніниш,False,197,144,155,168.5
Ніна Алібіба,False,190,136,172,168.4
Ілля Тетяниш,True,178,179,145,168.4
Олег Олександріш,False,166,182,158,168.4
Ілля Михайлиш,True,196,139,161,168.39999999999998
Михайло Іриниш,True,189,150,159,168.3
Артем Софіїш,True,140,196,178,168.2
Юлія Романіш,False,178,150,173,168.1
Іван Людмилиш,True,159,200,148,168.0
Ольга Неборачко,True,189,141,167,168.0
Іванна Сергіїш,False,189,192,116,168.0
Ніна Тетяниш,False,143,189,180,167.9
Петро Лідіїш,False,185,155,158,167.9
Олексій Вікторіш,False,182,118,199,167.89999999999998
Ольга Сергіїш,False,191,191,114,167.89999999999998
Іванна Оксаниш,False,199,169,125,167.8
Олексій Іваниш,True,196,166,132,167.79999999999998
Ніна Наталіїш,False,187,118,192,167.79999999999998
Ярослава Михайлиш,False,186,172,139,167.7
Сергій Алібіба,False,200,134,158,167.6
Михайло Ганниш,True,149,179,181,167.6
Лідія Людмилиш,False,161,170,174,167.6
Володимир Анатоліїш,True,194,188,112,167.6
Володимир Іваниш,True,187,121,188,167.5
Анастасія Наталіїш,True,183,116,198,167.4
Богдан Оксаниш,False,162,153,189,167.39999999999998
Андрій Іванниш,False,164,154,185,167.3
Тарас Андріїш,False,197,159,136,167.3
Наталія Олегіш,False,191,124,179,167.29999999999998
Лідія Тарасіш,True,187,166,142,167.2
Марія Іванниш,True,169,188,144,167.2
Павло Володимириш,True,180,147,170,167.1
Володимир Товтиш,True,147,193,167,166.8
Андрій Ігоріш,False,171,164,164,166.79999999999998
Катерина Андріїш,False,149,167,190,166.7
Софія Ковтун,False,185,183,126,166.7
Марта Людмилиш,False,146,175,186,166.7
Тетяна Вікторіш,True,188,149,156,166.7
Андрій Оксаниш,False,199,144,146,166.60000000000002
Ірина Романіш,True,166,195,139,166.6
Марта Ярославиш,True,192,109,190,166.5
Іванна Романіш,False,194,194,102,166.4
Петро Романіш,False,158,158,186,166.39999999999998
Роман Максиміш,True,140,174,194,166.39999999999998
Володимир Дмитріш,False,160,168,173,166.3
Ілля Людмилиш,False,169,154,175,166.3
Сергій Ганниш,False,157,151,194,166.29999999999998
Ілля Петріш,True,145,189,172,166.29999999999998
Софія Сергіїш,True,144,171,191,166.2
Ольга Алібіба,False,191,132,167,166.1
Ярослава Наталіїш,True,190,162,138,166.0
Наталія Ярославіш,False,161,176,162,165.8
Ярослава Романіш,True,194,128,166,165.8
Богдан Іриниш,False,197,135,155,165.8
Петро Олегіш,False,164,161,173,165.8
Іван Вікторіш,False,197,110,180,165.8
Вікторія Тетяниш,True,179,140,174,165.8
Софія Іванниш,False,175,123,196,165.7
Дмитро Іванниш,True,175,135,184,165.7
Богдан Іваниш,True,151,180,171,165.7
Ігор Катериниш,True,172,123,200,165.7
Ярослав Лідіїш,False,154,163,184,165.7
Ганна Людмилиш,True,198,145,143,165.6
Максим Неборачко,True,141,172,192,165.6
Ярослава Лідіїш,True,147,167,189,165.6
Михайло Оксаниш,True,170,197,128,165.5
Анастасія Ніниш,False,164,179,154,165.5
Ярослава Неборачко,True,173,133,188,165.5
Анатолій Ілляш,False,199,141,145,165.4
Богдан Наталіїш,True,150,158,193,165.3
Юлія Алібіба,True,177,165,150,165.3
Ганна Ніниш,False,190,151,146,165.1
Анастасія Сергіїш,True,178,118,195,165.1
Оксана Дмитріш,False,178,186,127,165.1
Дмитро Олексіїш,True,169,174,150,164.8
Тарас Ярославіш,False,199,101,183,164.8
